"","city","year","weekofyear","precipitation_amt_mm","reanalysis_air_temp_k","reanalysis_avg_temp_k","reanalysis_dew_point_temp_k","reanalysis_max_air_temp_k","reanalysis_min_air_temp_k","reanalysis_precip_amt_kg_per_m2","reanalysis_relative_humidity_percent","reanalysis_sat_precip_amt_mm","reanalysis_specific_humidity_g_per_kg","reanalysis_tdtr_k","station_avg_temp_c","station_diur_temp_rng_c","station_max_temp_c","station_min_temp_c","station_precip_mm","train_label$total_cases"
"151","sj",1993,11,9.68,297.855714286,298.014285714,293.692857143,300.4,295.5,10.5,77.7842857143,9.68,15.0642857143,2.68571428571,26.9285714286,8.47142857143,33.3,21.1,0.5,11
"152","sj",1993,12,27,297.585714286,297.671428571,293.222857143,299.8,296.3,13,76.8485714286,27,14.6485714286,2.25714285714,26.1428571429,7.52857142857,31.1,20.6,12.8,8
"153","sj",1993,13,0,297.34,297.442857143,293.812857143,299.4,295.7,20.27,80.7957142857,0,15.2,2.14285714286,26.8857142857,7.62857142857,32.8,22.2,4.1,8
"154","sj",1993,14,7.49,297.745714286,297.892857143,293.752857143,300.1,296.2,14.2,78.5642857143,7.49,15.1628571429,2.35714285714,27.2,7.71428571429,32.8,21.1,4.6,6
"155","sj",1993,15,19.74,298.012857143,298,294.065714286,300.1,295.9,23.2,78.9614285714,19.74,15.5,3.05714285714,27.0714285714,7.78571428571,33.3,22.2,11.7,6
"156","sj",1993,16,114.85,297.528571429,297.742857143,294.072857143,300.1,294.5,63.49,81.2714285714,114.85,15.4885714286,2.77142857143,25.8714285714,7.44285714286,31.1,21.7,8.4,7
"157","sj",1993,17,33.35,298.591428571,298.692857143,295.194285714,300.4,297,34.3,81.6557142857,33.35,16.5971428571,2.47142857143,27.4857142857,8.38571428571,32.8,22.2,28.3,12
"158","sj",1993,18,37.35,298.152857143,298.185714286,295.26,300.1,296.9,40.7,84.0814285714,37.35,16.6585714286,1.85714285714,26.9428571429,6.27142857143,32.2,22.2,114.3,17
"159","sj",1993,19,34.9,297.671428571,297.692857143,294.847142857,300.4,296.1,142.4,84.5214285714,34.9,16.2671428571,2.5,26.4714285714,6,31.1,22.8,18.3,10
"160","sj",1993,20,14.84,298.604285714,298.721428571,295.324285714,301.2,296.4,55.67,82.4357142857,14.84,16.8571428571,2.21428571429,28.2285714286,7.22857142857,33.9,23.3,4.6,10
"161","sj",1993,21,78.17,299.364285714,299.378571429,296.675714286,301.8,297.6,100.2,85.3985714286,78.17,18.1857142857,2.27142857143,28.9428571429,7.22857142857,33.9,23.3,32.1,18
"162","sj",1993,22,62.2,298.844285714,298.914285714,296.451428571,301.4,297.3,93.2,86.9,62.2,17.9514285714,1.91428571429,27.6428571429,5.88571428571,31.1,22.8,58.3,19
"163","sj",1993,23,8.48,300.658571429,300.735714286,296.978571429,302.8,298.5,20.2,80.6157142857,8.48,18.4914285714,2.64285714286,29.9,7.38571428571,34.4,25,1.3,12
"164","sj",1993,24,30.65,299.184285714,299.264285714,295.742857143,301,297.7,55.5,81.4928571429,30.65,17.13,2.1,27.7285714286,6.78571428571,32.2,23.3,57.9,22
"165","sj",1993,25,93.75,299.521428571,299.492857143,296.294285714,301.8,297.5,74,82.6085714286,93.75,17.7128571429,1.95714285714,27.3428571429,6.97142857143,33.3,22.2,60.4,12
"166","sj",1993,26,8.49,299.704285714,299.842857143,296.51,301.6,298.2,27.5,82.8328571429,8.49,17.9228571429,2,28.8428571429,5.87142857143,32.8,25,7.2,21
"167","sj",1993,27,37.28,299.567142857,299.628571429,296.03,301.6,297.5,72.8,81.1485714286,37.28,17.4071428571,1.88571428571,28.2428571429,6.84285714286,32.8,24.4,21,18
"168","sj",1993,28,73.94,299.584285714,299.707142857,296.055714286,301.9,297.7,67.7,81.2157142857,73.94,17.46,2.5,27.8857142857,6.52857142857,32.2,22.2,92.2,16
"169","sj",1993,29,4.81,299.891428571,299.964285714,295.94,302,298.3,29.4,79.15,4.81,17.3171428571,2.47142857143,28.5,7.25714285714,33.3,24.4,13,16
"170","sj",1993,30,78.03,299.237142857,299.264285714,296.592857143,301.3,298,109,85.5514285714,78.03,18.0342857143,1.75714285714,27.9428571429,6,32.2,22.2,71.4,22
"171","sj",1993,31,12.38,300.062857143,300.264285714,296.857142857,302,298.3,12.6,82.8828571429,12.38,18.3271428571,2.35714285714,29.0285714286,6.58571428571,32.8,24.4,0.8,17
"172","sj",1993,32,7.25,300.121428571,300.35,296.561428571,302,298.7,21.8,81.0128571429,7.25,17.9885714286,2.32857142857,29.0285714286,6.25714285714,32.8,25,18.1,25
"173","sj",1993,33,106.83,299.67,299.771428571,296.512857143,302.3,297.8,62.7,83.0757142857,106.83,17.9528571429,2.22857142857,29.4142857143,6.42857142857,33.9,24.4,12.7,23
"174","sj",1993,34,1.36,299.918571429,299.985714286,296.49,302.1,297.9,26.9,81.7271428571,1.36,17.9171428571,2.31428571429,28.9714285714,7.61428571429,33.3,24.4,17.1,12
"175","sj",1993,35,30.85,299.975714286,300.035714286,296.107142857,302,298.5,34.4,79.6285714286,30.85,17.5271428571,2.18571428571,28.6571428571,7.32857142857,32.8,24.4,28.8,25
"176","sj",1993,36,43.26,299.761428571,299.857142857,296.128571429,302.6,298.2,42.1,80.6842857143,43.26,17.5614285714,2.17142857143,28.4285714286,7.88571428571,32.8,23.3,43.4,28
"177","sj",1993,37,14.42,299.672857143,299.785714286,296.291428571,301.9,298.3,50,81.7942857143,14.42,17.7042857143,1.94285714286,28.6,7.37142857143,32.8,23.9,23.1,27
"178","sj",1993,38,71.36,300.067142857,300.142857143,296.461428571,302.4,298.2,57.9,80.9014285714,71.36,17.9528571429,2.68571428571,28.1571428571,6.92857142857,32.8,23.3,8.7,18
"179","sj",1993,39,72.86,299.885714286,299.942857143,296.651428571,302.1,298.4,76,82.61,72.86,18.12,2.17142857143,28.2857142857,6.98571428571,32.8,23.9,26.7,23
"180","sj",1993,40,27.62,299.591428571,299.607142857,296.632857143,301.1,298.2,55.36,83.8414285714,27.62,18.1042857143,1.67142857143,28.0142857143,7.5,33.3,23.3,16.8,23
"181","sj",1993,41,8.01,299.957142857,300.042857143,296.425714286,301.8,298.7,35.8,81.1028571429,8.01,17.86,1.94285714286,28.4,6.98571428571,32.2,24.4,27,29
"182","sj",1993,42,0,300.181428571,300.242857143,296.168571429,302.4,298,17,78.8071428571,0,17.5928571429,2.25714285714,28.2,7.7,33.3,23.9,6.4,38
"183","sj",1993,43,70.07,299.788571429,299.721428571,296.114285714,301.5,298.1,57.6,80.3985714286,70.07,17.5557142857,1.95714285714,28.0714285714,7.14285714286,32.8,23.9,25.4,36
"184","sj",1993,44,0,299.885714286,299.921428571,296.007142857,301.9,298.5,16.1,79.5042857143,0,17.4414285714,2.3,27.9,7.24285714286,32.8,23.3,4.1,43
"185","sj",1993,45,0,299.228571429,299.35,295.298571429,300.9,297.8,25.6,79.0371428571,0,16.6628571429,2.27142857143,27.6428571429,7.72857142857,32.8,23.3,6.7,46
"186","sj",1993,46,12.5,298.845714286,299.05,295.188571429,301,297.5,70.71,80.3771428571,12.5,16.58,1.84285714286,27.1714285714,6.77142857143,31.7,22.8,48.8,31
"187","sj",1993,47,91.81,298.571428571,298.678571429,295.255714286,301.1,296.8,118.1,82.1542857143,91.81,16.6614285714,1.87142857143,26.8857142857,6.6,31.7,22.2,46.4,25
"188","sj",1993,48,6.09,298.627142857,298.721428571,294.965714286,300.5,297.2,25.7,80.4657142857,6.09,16.4014285714,2.01428571429,26.7857142857,8.34285714286,33.3,21.1,5.5,40
"189","sj",1993,49,5.29,298.218571429,298.192857143,294.52,300.5,296.6,43.4,80.3028571429,5.29,15.9328571429,2.35714285714,26.5285714286,7.08571428571,30.6,21.1,20.8,31
"190","sj",1993,50,14.82,298.565714286,298.585714286,294.16,300.8,296.2,28.6,76.8542857143,14.82,15.5714285714,2.45714285714,26.2285714286,7.85714285714,31.1,21.1,7.7,38
"191","sj",1993,51,42.62,298.218571429,298.335714286,294.234285714,301.2,296.1,33.6,78.8285714286,42.62,15.65,2.55714285714,26.0428571429,6.82857142857,31.7,21.7,37.6,30
"192","sj",1994,52,5.25,298.527142857,298.778571429,294.401428571,301,296,3.4,78.0185714286,5.25,15.78,2.44285714286,26.9714285714,8.2,32.8,21.7,0.3,22
"193","sj",1994,1,12.6,298.191428571,298.285714286,293.585714286,300.1,296.3,19.5,75.7428571429,12.6,14.9514285714,2.05714285714,25.5,6.74285714286,29.4,21.1,41,31
"194","sj",1994,2,0,297.59,297.692857143,293.721428571,299.6,296,19.4,79.15,0,15.0971428571,2.21428571429,25.4571428571,7.27142857143,29.4,21.1,13.4,26
"195","sj",1994,3,0,297.912857143,297.942857143,293.37,299.7,296.2,16.4,75.9842857143,0,14.7757142857,2.11428571429,25.0857142857,7.42857142857,30,20,26.6,35
"196","sj",1994,4,0,297.571428571,297.707142857,293.531428571,299.2,296.3,19.04,78.3814285714,0,14.9385714286,2.32857142857,25.3285714286,7.04285714286,29.4,20.6,9.7,36
"197","sj",1994,5,0,297.588571429,297.714285714,293.23,299.8,295.8,21.8,76.8257142857,0,14.6342857143,2.2,25.7857142857,7.1,30,20.6,3.6,39
"198","sj",1994,6,0,297.515714286,297.571428571,292.852857143,299.2,295.9,11.5,75.31,0,14.2885714286,1.74285714286,25.2571428571,7.52857142857,29.4,21.1,9.1,25
"199","sj",1994,7,0,297.774285714,297.942857143,292.577142857,299.4,295.5,7.2,72.8857142857,0,14.02,2.28571428571,25.7,7.15714285714,30.6,21.1,9.7,31
"200","sj",1994,8,0,297.455714286,297.564285714,292.672857143,299.3,296.1,11.5,74.7885714286,0,14.1571428571,2.35714285714,25.7428571429,8.57142857143,30.6,20.6,7.9,37
"201","sj",1994,9,0,297.235714286,297.335714286,293.128571429,300.1,295.4,16.7,77.9157142857,0,14.5585714286,2.5,25.3142857143,8.54285714286,30.6,20.6,16.2,33
"202","sj",1994,10,7.15,297.268571429,297.407142857,293.887142857,299.5,295.5,18.7,81.5185714286,7.15,15.2585714286,2.44285714286,25.8857142857,7.05714285714,31.1,21.7,15.8,25
"203","sj",1994,11,0,297.501428571,297.671428571,292.864285714,299.8,295.6,6.69,75.4357142857,0,14.3342857143,2.57142857143,25.8428571429,7.95714285714,31.1,21.1,16.8,24
"204","sj",1994,12,0,298.014285714,298.214285714,293.175714286,300.5,295.5,2.9,74.6471428571,0,14.6171428571,3.65714285714,26.7285714286,9.91428571429,32.8,20.6,0,18
"205","sj",1994,13,46.62,298.281428571,298.464285714,293.532857143,300.1,296.8,6.66,75.0828571429,46.62,14.9457142857,2.47142857143,26.7,8.34285714286,33.3,21.1,1,23
"206","sj",1994,14,0,298.12,298.314285714,293.151428571,300,296.8,4.4,73.9514285714,0,14.5471428571,2.4,26.4285714286,7.77142857143,31.1,21.7,2.3,13
"207","sj",1994,15,0,297.537142857,297.621428571,293.734285714,299.6,296,37,79.5171428571,0,15.1471428571,2.1,25.9714285714,6.71428571429,30,21.1,16.7,18
"208","sj",1994,16,0,297.541428571,297.735714286,292.852857143,299.6,296.3,16.6,75.2471428571,0,14.2942857143,2.12857142857,25.9714285714,6.4,30,22.2,28.7,14
"209","sj",1994,17,0,298.324285714,298.492857143,293.455714286,300.9,296.8,4.9,74.5157142857,0,14.8814285714,2.61428571429,26.6714285714,7.78571428571,31.7,22.2,13.2,17
"210","sj",1994,18,68,298.927142857,299.092857143,295.235714286,301.1,297,14.1,80.3528571429,68,16.6214285714,2.67142857143,27.7571428571,7.7,33.3,22.8,10.5,22
"211","sj",1994,19,10.46,298.557142857,298.7,294.924285714,300.5,297.2,21.1,80.4628571429,10.46,16.28,1.94285714286,27.4142857143,6.45714285714,31.7,23.9,3.3,13
"212","sj",1994,20,16.5,298.474285714,298.55,295.384285714,300.6,297.3,28.9,83.1357142857,16.5,16.7671428571,1.81428571429,27.7142857143,8.1,33.3,22.8,29.3,24
"213","sj",1994,21,17.52,299.941428571,300.228571429,296.064285714,302.3,297.7,7.9,79.5028571429,17.52,17.4871428571,2.88571428571,29.1,7.07142857143,33.9,24.4,6.9,31
"214","sj",1994,22,6.59,299.597142857,299.778571429,295.342857143,301.7,297.8,16.7,77.6642857143,6.59,16.7128571429,2.35714285714,28.5714285714,7.31428571429,33.3,23.3,1.6,34
"215","sj",1994,23,42.53,299.327142857,299.535714286,295.642857143,301.3,298,21.5,80.3828571429,42.53,17.0157142857,2.47142857143,28.2285714286,7.62857142857,32.8,23.3,67.3,31
"216","sj",1994,24,13.82,299.605714286,299.8,295.491428571,301.6,298.3,3.7,78.2928571429,13.82,16.8314285714,2.4,28.3285714286,6.77142857143,32.8,24.4,5.4,31
"217","sj",1994,25,38.34,299.5,299.635714286,295.462857143,302.2,298,26.51,78.7042857143,38.34,16.8371428571,2.04285714286,28.0714285714,6.6,32.8,23.9,23.4,38
"218","sj",1994,26,12.67,299.861428571,300.007142857,295.852857143,302.3,298,22.9,79.0271428571,12.67,17.2285714286,2.64285714286,28.4,6.75714285714,32.8,23.9,10.2,49
"219","sj",1994,27,15.39,299.125714286,299.178571429,295.154285714,301.5,297.9,54.83,78.8057142857,15.39,16.4785714286,1.64285714286,27.9285714286,6.82857142857,32.2,23.9,19.5,42
"220","sj",1994,28,9.77,299.481428571,299.65,295.168571429,301.5,297.9,18.52,77.3028571429,9.77,16.5028571429,2.12857142857,28.1714285714,6.01428571429,32.2,23.9,28.7,49
"221","sj",1994,29,43.28,299.932857143,300.1,295.562857143,301.7,297.8,9.9,77.1028571429,43.28,16.8828571429,2.34285714286,28.2571428571,6.52857142857,32.8,23.9,9.8,55
"222","sj",1994,30,2.79,299.977142857,300.128571429,295.237142857,301.5,298.5,3.3,75.4357142857,2.79,16.58,2.45714285714,28.5142857143,7.22857142857,33.3,24.4,1,80
"223","sj",1994,31,26.96,299.575714286,299.635714286,295.362857143,301.7,297.4,22.9,77.7957142857,26.96,16.7085714286,2.21428571429,28.2571428571,6.98571428571,33.3,23.9,48.5,84
"224","sj",1994,32,30.03,299.518571429,299.678571429,295.465714286,301.5,297.9,12.5,78.5842857143,30.03,16.8314285714,2.35714285714,28.3857142857,7.78571428571,33.3,23.9,3.6,72
"225","sj",1994,33,17.77,300.01,300.128571429,295.487142857,302.2,298.3,16.6,76.4371428571,17.77,16.8642857143,2.51428571429,28.5142857143,6.77142857143,33.3,24.4,20.4,89
"226","sj",1994,34,3.24,300.364285714,300.535714286,295.931428571,302.7,298.5,11.56,76.92,3.24,17.3385714286,2.64285714286,28.5714285714,6.7,32.8,24.4,4.3,115
"227","sj",1994,35,59.91,300.392857143,300.535714286,296.295714286,302.7,298.7,20.24,78.4828571429,59.91,17.7057142857,2.52857142857,29.4285714286,6.88571428571,33.9,25.6,11,179
"228","sj",1994,36,19.45,300.074285714,300.178571429,296.131428571,302.4,297.6,28.3,79.1385714286,19.45,17.5214285714,2.64285714286,29.2857142857,6.35714285714,33.3,24.4,14.4,202
"229","sj",1994,37,61.11,299.951428571,300.057142857,295.907142857,302.2,298.2,70.4,78.75,61.11,17.3057142857,2.45714285714,28.5571428571,6.9,34.4,23.9,50.8,272
"230","sj",1994,38,39.22,299.885714286,300.035714286,295.961428571,302.3,298.1,50.7,79.3142857143,39.22,17.3542857143,1.98571428571,28.3714285714,6.18571428571,32.2,24.4,34.3,302
"231","sj",1994,39,55.88,299.508571429,299.642857143,295.821428571,301.8,297.7,45.2,80.3728571429,55.88,17.2485714286,2.6,28.0142857143,6.7,33.9,23.3,31.5,395
"232","sj",1994,40,0.63,300.377142857,300.5,295.362857143,302.5,298.7,2.8,74.1171428571,0.63,16.7442857143,2.62857142857,28.7142857143,6.9,34.4,24.4,8.2,426
"233","sj",1994,41,16.7,299.638571429,299.621428571,295.481428571,302.9,297.8,40.8,78.2257142857,16.7,16.9,2.72857142857,28.3285714286,7.65714285714,35,23.9,39.2,461
"234","sj",1994,42,75.57,300.238571429,300.4,295.685714286,303,298.3,15.81,76.3485714286,75.57,17.1242857143,3.02857142857,28.5714285714,7.44285714286,35,23.9,5.4,381
"235","sj",1994,43,111.52,298.811428571,298.857142857,296.171428571,300.5,297.5,64.85,85.4171428571,111.52,17.6414285714,1.65714285714,27.6714285714,7.27142857143,32.8,23.3,39.2,333
"236","sj",1994,44,5.41,299.867142857,300.05,295.845714286,301.9,298.3,15.6,78.6857142857,5.41,17.2642857143,2.32857142857,28.1571428571,6.84285714286,32.2,24.4,1.9,353
"237","sj",1994,45,32.26,299.297142857,299.128571429,295.58,301.5,297.2,36.6,80.0957142857,32.26,16.9842857143,2.22857142857,27.3142857143,6.92857142857,31.7,22.2,54.5,410
"238","sj",1994,46,32.17,299.198571429,299.3,296.174285714,302.2,297.5,47.5,83.5842857143,32.17,17.6442857143,1.77142857143,27.2857142857,7.31428571429,32.8,22.2,47.5,364
"239","sj",1994,47,11.16,299.422857143,299.457142857,296.377142857,301.9,297.6,23.7,83.5028571429,11.16,17.8485714286,2.4,27.8571428571,7.6,33.9,23.3,49.3,359
"240","sj",1994,48,17.52,298.851428571,298.85,294.812857143,300.7,296.3,27.4,78.56,17.52,16.1785714286,2.1,26.8857142857,7.57142857143,31.7,21.1,35.9,288
"241","sj",1994,49,45.95,297.808571429,297.95,295.204285714,299.4,296.6,106.09,85.57,45.95,16.58,1.5,26.3714285714,6.18571428571,30,22.2,58.2,221
"242","sj",1994,50,0,298.624285714,298.742857143,293.938571429,300.5,297.2,16.5,75.4557142857,0,15.3271428571,2.28571428571,26.5857142857,7.47142857143,31.7,21.7,7.4,149
"243","sj",1994,51,0,298.581428571,298.692857143,294.211428571,300.6,296.9,12.2,76.9142857143,0,15.5957142857,2.72857142857,26.6428571429,8.18571428571,31.7,22.2,12.9,112
"244","sj",1995,52,71.43,298.838571429,299.107142857,295.674285714,301.5,296.7,30.4,82.8671428571,71.43,17.0671428571,3.27142857143,27.3142857143,8.74285714286,32.8,22.2,9.2,154
"245","sj",1995,1,0,297.33,297.4,292.734285714,300.1,294.7,12.5,75.8385714286,0,14.25,2.37142857143,25.7,7.68571428571,31.7,20,40.4,91
"246","sj",1995,2,0,298.284285714,298.45,293.308571429,299.9,296.8,3.59,74.0471428571,0,14.6985714286,2.35714285714,25.7714285714,7.68571428571,30,21.7,10.5,72
"247","sj",1995,3,37.99,296.584285714,296.707142857,292.83,299.1,295,32.88,79.5528571429,37.99,14.2814285714,1.78571428571,24.7571428571,7.11428571429,28.9,20,29,56
"248","sj",1995,4,0,297.592857143,298.014285714,293.532857143,300.5,295,6.2,78.33,0,14.9471428571,3.62857142857,26.1285714286,9.04285714286,32.8,20.6,9.9,46
"249","sj",1995,5,0,297.35,297.65,293.91,300.2,295.6,43.3,81.4042857143,0,15.2742857143,2.15714285714,25.5,7.28571428571,31.7,21.1,26.9,37
"250","sj",1995,6,0,297.855714286,298.014285714,293.025714286,300.5,295.2,3.6,74.6557142857,0,14.46,3.8,26.0857142857,9.61428571429,32.8,20,0,26
"251","sj",1995,7,0,298.221428571,298.464285714,293.882857143,300.5,295.8,10.07,77.0214285714,0,15.2271428571,2.81428571429,26.6285714286,8.65714285714,32.2,20.6,2.8,17
"252","sj",1995,8,0,297.508571429,297.514285714,293.132857143,299.4,295.9,29.08,76.6342857143,0,14.53,1.97142857143,25.9285714286,7.28571428571,31.7,21.7,29.5,17
"253","sj",1995,9,0,297.175714286,297.257142857,293.444285714,299.5,295.4,50.73,79.8171428571,0,14.8528571429,2.42857142857,25.2428571429,8.4,30.6,20,51.7,20
"254","sj",1995,10,0,297.081428571,297.278571429,293.811428571,299.4,295.2,36.42,82.0528571429,0,15.1914285714,2.07142857143,25.5,7.05714285714,30,21.1,16.9,11
"255","sj",1995,11,19.43,297.11,297.085714286,292.821428571,299.6,294.6,18.6,77.02,19.43,14.3042857143,2.05714285714,25.2571428571,6.75714285714,31.7,21.1,16.5,7
"256","sj",1995,12,0,296.48,296.707142857,290.631428571,300.4,294,6.7,69.8614285714,0,12.4814285714,3.3,24.6285714286,8.41428571429,31.7,18.9,2.3,16
"257","sj",1995,13,0,296.887142857,297.042857143,290.378571429,300,293.5,4.6,67.3642857143,0,12.3314285714,4,25.2428571429,7.75714285714,30,20,4.1,14
"258","sj",1995,14,0,297.665714286,297.921428571,292.555714286,300.9,294.6,0,73.4,0,14.1228571429,3.61428571429,25.9714285714,8.95714285714,32.8,19.4,0,16
"259","sj",1995,15,5.43,298.56,298.742857143,294.338571429,300.6,296.9,2.1,77.6057142857,5.43,15.7357142857,2.82857142857,27.2857142857,7.78571428571,32.8,22.8,0,5
"260","sj",1995,16,6.44,297.83,298.007142857,293.554285714,300.2,296,19.6,77.3214285714,6.44,15.01,2.61428571429,26.6571428571,7.3,32.8,21.1,72,2
"261","sj",1995,17,0,297.511428571,297.685714286,292.1,300.2,295.8,2.7,71.9371428571,0,13.69,2.65714285714,26.3285714286,6.65714285714,31.1,21.7,1,6
"262","sj",1995,18,20.96,298.788571429,299.071428571,294.202857143,301.6,297.3,4.1,76.0728571429,20.96,15.6171428571,2.94285714286,27.8428571429,9.14285714286,34.4,22.2,2.8,5
"263","sj",1995,19,9.01,299.131428571,299.357142857,295.428571429,301.8,297,9,80.2614285714,9.01,16.8228571429,3,27.7714285714,7.3,34.4,22.8,29.7,4
"264","sj",1995,20,119.62,298.995714286,299.085714286,295.398571429,301.7,297.1,17.4,80.8657142857,119.62,16.7885714286,2.85714285714,26.9142857143,6.27142857143,31.1,21.7,101.6,3
"265","sj",1995,21,204.62,299.454285714,299.578571429,295.994285714,301.7,297.3,17.3,81.4471428571,204.62,17.4128571429,2.32857142857,27.2285714286,7.34285714286,31.7,22.2,97.5,4
"266","sj",1995,22,178.89,299.602857143,299.607142857,295.992857143,302,298.1,20.33,80.7271428571,178.89,17.4114285714,1.95714285714,27.7,7.32857142857,33.3,23.3,9.1,16
"267","sj",1995,23,106.04,298.688571429,298.65,295.827142857,300.2,297.5,86.8,84.3457142857,106.04,17.2171428571,1.64285714286,27.3,7.14285714286,31.1,22.8,35.5,8
"268","sj",1995,24,20.16,299.828571429,299.9,295.892857143,301.4,298.4,16.57,79.1371428571,20.16,17.2957142857,2.31428571429,27.7714285714,7.47142857143,32.8,22.8,43.5,7
"269","sj",1995,25,26.56,300.115714286,300.142857143,296.625714286,302.3,298.2,35.24,81.34,26.56,18.0528571429,2,28.8428571429,7.37142857143,33.3,24.4,10.5,10
"270","sj",1995,26,2.04,300.68,300.807142857,296.741428571,302.7,298.7,13.7,79.38,2.04,18.2071428571,2.75714285714,29.2142857143,6.34285714286,33.9,24.4,15.8,14
"271","sj",1995,27,41.18,301.007142857,301.092857143,296.145714286,303.2,298.6,9.22,75.0657142857,41.18,17.5657142857,3.04285714286,29.6571428571,7.82857142857,34.4,25,16,7
"272","sj",1995,28,25.89,299.944285714,299.978571429,296.582857143,302,298.5,60.59,81.96,25.89,18.0128571429,1.95714285714,29.2857142857,7.6,34.4,24.4,21.4,9
"273","sj",1995,29,36.58,300.401428571,300.664285714,296.848571429,302.8,299,38.3,81.09,36.58,18.3542857143,2.72857142857,29.2285714286,7.3,33.9,25,30.6,11
"274","sj",1995,30,101.64,299.988571429,299.957142857,297.244285714,302.3,298.6,62.31,85.0885714286,101.64,18.7771428571,1.6,28.5571428571,6.57142857143,33.3,23.9,43.3,23
"275","sj",1995,31,60.71,300,300,297.11,302.5,298.4,102.4,84.3757142857,60.71,18.6728571429,2.08571428571,28.7,6.75714285714,33.9,23.9,30.1,17
"276","sj",1995,32,19.79,300.262857143,300.285714286,296.558571429,302.4,298.6,40.3,80.3971428571,19.79,18.0428571429,2.14285714286,29,6.81428571429,33.9,23.3,27.3,19
"277","sj",1995,33,4.05,300.554285714,300.685714286,297.27,303.8,298.2,17.7,82.6257142857,4.05,18.8571428571,3.34285714286,30.0714285714,6.94285714286,34.4,25.6,8.7,24
